customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Cuentas_Diarias,tenure_interval,TotalPayed,TotalPayed_interval
8204-TIFGJ,0,0,0,0,0,23,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,2,20.3,470.6,0.6766666666666666,"(18, 24]",466.90000000000003,"(0, 500]"
8204-YJCLA,0,1,1,1,1,72,0,-1,0,1,1,1,1,1,1,2,1,2,64.8,4732.35,2.1599999999999997,"(66, 72]",4665.599999999999,"(4500, 5000]"
8205-MQUGY,0,1,0,1,1,12,1,0,0,1,0,0,0,0,0,0,1,0,49.2,571.15,1.6400000000000001,"(6, 12]",590.4000000000001,"(500, 1000]"
8205-OTCHB,1,1,0,0,0,22,0,-1,0,0,1,1,0,0,1,1,1,2,43.75,903.6,1.4583333333333333,"(18, 24]",962.5,"(500, 1000]"
8205-VSLRB,0,1,0,1,0,70,1,1,0,1,0,1,1,0,1,2,0,3,77.3,5498.2,2.5766666666666667,"(66, 72]",5411.0,"(5000, 5500]"
8207-DMRVL,0,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,2,114.55,8306.05,3.8183333333333334,"(66, 72]",8247.6,"(8000, 8500]"
8207-VVMYB,0,0,0,1,0,70,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,2,26.0,2006.95,0.8666666666666667,"(66, 72]",1820.0,"(1500, 2000]"
8208-EUMTE,0,1,0,0,0,16,0,-1,0,1,1,1,1,1,0,2,0,1,54.85,916.15,1.8283333333333334,"(12, 18]",877.6,"(500, 1000]"
8212-CRQXP,0,0,0,1,0,22,1,0,1,0,0,0,0,1,0,0,1,3,80.0,1706.45,2.6666666666666665,"(18, 24]",1760.0,"(1500, 2000]"
8212-DJRCH,0,1,0,1,1,5,1,0,1,1,0,1,0,0,1,0,1,1,90.35,434.5,3.0116666666666663,"(0, 6]",451.75,"(0, 500]"
8213-TAZPM,0,0,0,1,1,69,1,1,1,0,1,1,1,1,1,1,1,2,108.75,7493.05,3.625,"(66, 72]",7503.75,"(7500, 8000]"
8215-NGSPE,0,0,0,1,1,42,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,20.0,833.55,0.6666666666666666,"(36, 42]",840.0,"(500, 1000]"
8216-AZUUZ,0,0,0,1,1,42,1,0,1,0,0,1,1,1,1,2,1,0,100.4,4303.65,3.3466666666666667,"(36, 42]",4216.8,"(4000, 4500]"
8217-QYOHV,0,1,0,0,0,5,1,0,0,1,0,0,1,0,0,0,1,1,55.75,266.95,1.8583333333333334,"(0, 6]",278.75,"(0, 500]"
8218-FFJDS,0,0,0,1,0,72,1,1,0,1,1,0,1,1,1,2,1,2,86.4,6058.95,2.8800000000000003,"(66, 72]",6220.8,"(6000, 6500]"
8219-VYBVI,0,1,0,0,1,39,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,1,25.0,1004.35,0.8333333333333334,"(36, 42]",975.0,"(500, 1000]"
8220-OCUFY,0,0,0,0,0,21,1,0,0,1,0,1,1,0,0,1,1,0,60.25,1258.35,2.0083333333333333,"(18, 24]",1265.25,"(1000, 1500]"
8221-EQDGL,0,1,0,1,0,35,1,0,0,1,1,1,0,0,0,0,0,1,61.0,2130.45,2.033333333333333,"(30, 36]",2135.0,"(2000, 2500]"
8221-HVAYI,0,1,0,1,1,35,1,1,0,1,1,1,1,0,0,2,1,3,69.15,2490.15,2.305,"(30, 36]",2420.25,"(2000, 2500]"
8224-DWCKX,0,1,1,0,0,12,1,1,1,0,0,0,0,0,0,0,1,3,73.3,828.05,2.4433333333333334,"(6, 12]",879.5999999999999,"(500, 1000]"
8224-IVVPA,0,0,0,0,0,27,1,0,0,1,1,0,0,0,0,0,1,1,56.7,1652.95,1.8900000000000001,"(24, 30]",1530.9,"(1500, 2000]"
8224-KDLKN,0,1,0,1,1,72,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,25.0,1738.9,0.8333333333333334,"(66, 72]",1800.0,"(1500, 2000]"
8224-UAXBZ,0,0,0,1,0,58,0,-1,0,1,1,0,0,1,0,1,1,0,45.35,2540.1,1.5116666666666667,"(54, 60]",2630.3,"(2500, 3000]"
8225-BTJAU,1,1,1,0,0,10,1,0,1,0,0,0,0,0,1,0,1,0,79.25,793.55,2.6416666666666666,"(6, 12]",792.5,"(500, 1000]"
8226-BXGES,0,1,0,1,0,64,1,1,1,1,1,1,0,0,0,1,0,2,89.45,5692.65,2.981666666666667,"(60, 66]",5724.8,"(5500, 6000]"
8229-BUJHX,0,0,0,1,1,71,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,2,20.5,1500.95,0.6833333333333333,"(66, 72]",1455.5,"(1000, 1500]"
8229-MYEJZ,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,51.2,498.25,1.7066666666666668,"(6, 12]",512.0,"(500, 1000]"
8229-TNIQA,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,45.3,196.95,1.51,"(0, 6]",181.2,"(0, 500]"
8231-BSWXX,0,1,0,0,0,71,1,1,1,0,1,0,0,0,0,1,1,3,79.05,5552.5,2.635,"(66, 72]",5612.55,"(5500, 6000]"
8232-CTLKO,0,0,0,1,1,66,1,0,0,1,0,0,0,1,0,2,1,0,59.75,3996.8,1.9916666666666667,"(60, 66]",3943.5,"(3500, 4000]"
8232-UTFOZ,0,1,0,0,0,69,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.95,1399.35,0.6649999999999999,"(66, 72]",1376.55,"(1000, 1500]"
8234-GSZYK,0,1,0,0,0,43,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,2,26.45,1110.05,0.8816666666666666,"(42, 48]",1137.35,"(1000, 1500]"
8237-ULIXL,0,0,0,1,0,72,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,3,24.85,1871.85,0.8283333333333334,"(66, 72]",1789.2,"(1500, 2000]"
8241-JUIQO,0,0,0,0,0,61,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,2,19.45,1336.35,0.6483333333333333,"(60, 66]",1186.45,"(1000, 1500]"
8242-JSVBO,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,2,44.65,322.5,1.4883333333333333,"(6, 12]",312.55,"(0, 500]"
8242-PDSGJ,0,1,0,1,0,70,0,-1,0,1,0,1,1,0,0,2,1,3,39.15,2692.75,1.305,"(66, 72]",2740.5,"(2500, 3000]"
8242-SOQUO,0,0,1,0,0,5,1,0,1,0,1,0,0,1,0,0,1,0,84.7,392.5,2.8233333333333333,"(0, 6]",423.5,"(0, 500]"
8245-UMPYT,1,0,1,0,0,16,1,1,1,0,0,0,0,1,1,0,1,0,96.4,1581.2,3.2133333333333334,"(12, 18]",1542.4,"(1500, 2000]"
8246-SHFGA,0,1,0,0,0,17,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,3,21.1,385.55,0.7033333333333334,"(12, 18]",358.70000000000005,"(0, 500]"
8249-THVEC,0,1,0,1,1,51,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,1,19.4,997.75,0.6466666666666666,"(48, 54]",989.4,"(500, 1000]"
8250-ZNGGW,0,0,1,0,0,5,1,0,0,1,1,0,1,0,0,0,0,3,59.9,287.85,1.9966666666666666,"(0, 6]",299.5,"(0, 500]"
8257-RZAHR,1,0,0,1,0,14,1,1,0,1,0,0,0,1,0,0,1,2,64.7,941.0,2.1566666666666667,"(12, 18]",905.8000000000001,"(500, 1000]"
8258-GSTJK,1,1,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,77.0,237.75,2.566666666666667,"(0, 6]",231.0,"(0, 500]"
8259-DZLIZ,0,0,0,1,1,64,1,1,0,0,1,0,0,0,0,1,1,2,53.85,3399.85,1.7950000000000002,"(60, 66]",3446.4,"(3000, 3500]"
8259-NFJTV,0,0,0,1,1,7,0,-1,0,1,0,0,1,0,0,0,0,1,34.65,246.6,1.155,"(6, 12]",242.54999999999998,"(0, 500]"
8260-NGFNY,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,25.2,25.2,0.84,"(0, 6]",25.2,"(0, 500]"
8261-GWDBQ,0,0,1,1,0,60,1,1,1,1,1,1,1,1,1,2,1,2,116.05,6925.9,3.868333333333333,"(54, 60]",6963.0,"(6500, 7000]"
8262-COGGB,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,20.45,20.45,0.6816666666666666,"(0, 6]",20.45,"(0, 500]"
8263-JQAIK,1,1,1,0,0,2,0,-1,0,0,0,0,0,0,0,0,1,1,24.45,47.5,0.815,"(0, 6]",48.9,"(0, 500]"
8263-OKETD,0,0,0,0,0,20,1,1,0,0,1,0,1,0,1,0,1,3,68.9,1370.35,2.296666666666667,"(18, 24]",1378.0,"(1000, 1500]"
8263-QMNTJ,0,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,0,115.55,8425.3,3.8516666666666666,"(66, 72]",8319.6,"(8000, 8500]"
8265-HKSOW,0,0,0,1,1,72,1,1,1,1,1,1,1,0,1,2,0,3,107.45,7658.3,3.5816666666666666,"(66, 72]",7736.400000000001,"(7500, 8000]"
8266-VBFQL,0,1,0,0,0,4,1,0,1,0,0,1,1,0,1,0,1,0,90.4,356.65,3.0133333333333336,"(0, 6]",361.6,"(0, 500]"
8267-KFGYD,0,1,0,0,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,21.05,21.05,0.7016666666666667,"(0, 6]",21.05,"(0, 500]"
8267-ZNYVZ,1,0,0,1,0,33,1,0,1,1,0,1,1,1,1,1,1,0,103.75,3361.05,3.4583333333333335,"(30, 36]",3423.75,"(3000, 3500]"
8268-YDIXR,0,1,0,1,0,56,1,1,1,1,1,1,0,0,0,1,1,0,93.15,5253.95,3.105,"(54, 60]",5216.400000000001,"(5000, 5500]"
8270-RKSAP,0,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,0,70.5,597.9,2.35,"(6, 12]",634.5,"(500, 1000]"
8272-ONJLV,0,1,0,0,0,12,1,0,1,0,0,1,0,1,1,1,0,0,95.7,1184.0,3.19,"(6, 12]",1148.4,"(1000, 1500]"
8276-MQBYC,1,1,1,0,0,51,1,1,1,0,0,1,0,1,1,0,1,0,97.8,4913.3,3.26,"(48, 54]",4987.8,"(4500, 5000]"
8277-RVRSV,0,0,0,1,1,33,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,3,24.15,800.3,0.8049999999999999,"(30, 36]",796.9499999999999,"(500, 1000]"
8280-MQRQN,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,50.45,50.45,1.6816666666666669,"(0, 6]",50.45,"(0, 500]"
8285-ABVLB,0,0,0,1,0,70,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.85,1328.35,0.6616666666666667,"(66, 72]",1389.5,"(1000, 1500]"
8286-AFUYI,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,47.95,47.95,1.5983333333333334,"(0, 6]",47.95,"(0, 500]"
8290-YWKHZ,1,0,1,1,0,32,1,1,1,0,0,0,0,1,1,0,1,0,93.2,2931.0,3.106666666666667,"(30, 36]",2982.4,"(2500, 3000]"
8292-FRFZQ,0,0,0,0,0,39,0,-1,0,1,1,0,1,0,0,1,0,2,41.15,1700.9,1.3716666666666666,"(36, 42]",1604.85,"(1500, 2000]"
8292-ITGYJ,0,0,0,1,1,45,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,2,24.65,1138.8,0.8216666666666667,"(42, 48]",1109.25,"(1000, 1500]"
8292-TYSPY,1,1,0,0,0,19,1,0,0,0,0,1,1,0,0,0,1,3,55.0,1046.5,1.8333333333333333,"(18, 24]",1045.0,"(1000, 1500]"
8294-UIMBA,0,0,0,0,0,30,1,0,1,0,0,0,1,1,1,1,1,2,94.4,2638.1,3.146666666666667,"(24, 30]",2832.0,"(2500, 3000]"
8295-FHIVV,0,1,0,0,0,7,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,19.4,168.65,0.6466666666666666,"(6, 12]",135.79999999999998,"(0, 500]"
8295-KMENE,0,0,0,1,1,59,1,1,0,1,0,1,1,1,0,2,1,1,76.45,4519.5,2.5483333333333333,"(54, 60]",4510.55,"(4500, 5000]"
8305-VHZBZ,1,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,20.2,20.2,0.6733333333333333,"(0, 6]",20.2,"(0, 500]"
8309-IEYJD,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,70.6,70.6,2.353333333333333,"(0, 6]",70.6,"(0, 500]"
8309-PPCED,0,0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,2,110.45,7982.5,3.6816666666666666,"(66, 72]",7952.400000000001,"(7500, 8000]"
8311-UEUAB,0,0,0,1,1,67,1,1,0,1,0,0,0,1,1,2,1,0,75.5,5229.45,2.5166666666666666,"(66, 72]",5058.5,"(5000, 5500]"
8313-AFGBW,0,1,0,1,0,47,1,0,0,0,1,1,0,1,1,2,0,0,73.6,3522.65,2.453333333333333,"(42, 48]",3459.2,"(3000, 3500]"
8313-KTIHG,0,1,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,0,61.3,249.4,2.0433333333333334,"(0, 6]",245.2,"(0, 500]"
8313-NDOIA,0,0,0,0,0,24,1,1,1,0,1,1,0,1,1,0,1,0,104.15,2494.65,3.4716666666666667,"(18, 24]",2499.6000000000004,"(2000, 2500]"
8314-DPQHL,0,1,0,0,0,9,0,-1,0,1,0,1,1,0,1,1,0,1,50.8,463.6,1.6933333333333331,"(6, 12]",457.2,"(0, 500]"
8314-HTWVE,0,0,0,1,1,7,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,19.85,144.15,0.6616666666666667,"(6, 12]",138.95000000000002,"(0, 500]"
8316-BBQAY,0,0,0,0,0,65,0,-1,0,1,0,1,1,1,1,2,0,3,59.95,3921.1,1.9983333333333335,"(60, 66]",3896.75,"(3500, 4000]"
8317-BVKSO,0,1,0,0,0,14,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,20.05,299.3,0.6683333333333333,"(12, 18]",280.7,"(0, 500]"
8318-LCNBW,0,1,0,1,0,35,0,-1,0,1,0,1,0,1,1,1,0,3,53.15,1930.9,1.7716666666666667,"(30, 36]",1860.25,"(1500, 2000]"
8319-QBEHW,0,1,0,0,1,26,0,-1,0,0,1,0,0,1,0,1,1,2,39.95,1023.75,1.3316666666666668,"(24, 30]",1038.7,"(1000, 1500]"
8325-QRPZR,0,0,0,0,0,7,1,0,1,0,0,1,0,0,0,0,1,0,75.15,525.0,2.5050000000000003,"(6, 12]",526.0500000000001,"(500, 1000]"
8327-LZKAS,1,0,1,1,0,43,1,1,1,0,0,1,1,1,1,1,1,0,107.55,4533.9,3.585,"(42, 48]",4624.65,"(4500, 5000]"
8327-WKMIE,0,1,0,0,0,37,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,3,20.15,785.75,0.6716666666666666,"(36, 42]",745.55,"(500, 1000]"
8328-SKJNO,0,1,0,0,1,23,0,-1,0,1,1,0,1,0,0,1,0,2,40.65,947.4,1.355,"(18, 24]",934.9499999999999,"(500, 1000]"
8329-GWVPJ,0,0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,2,69.75,3557.7,2.325,"(48, 54]",3487.5,"(3000, 3500]"
8329-IBCTI,1,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.65,19.65,0.6549999999999999,"(0, 6]",19.65,"(0, 500]"
8329-UTMVM,0,1,1,0,0,27,1,1,1,0,1,0,1,1,1,1,1,2,104.65,2964.0,3.4883333333333337,"(24, 30]",2825.55,"(2500, 3000]"
8331-ZXFOE,0,0,0,0,0,58,1,1,0,1,1,1,1,0,0,1,1,3,71.1,4299.2,2.3699999999999997,"(54, 60]",4123.799999999999,"(4000, 4500]"
8332-OSJDW,0,1,0,1,1,12,1,1,-1,-1,-1,-1,-1,-1,-1,1,0,1,26.4,314.95,0.88,"(6, 12]",316.79999999999995,"(0, 500]"
8336-TAVKX,0,0,1,1,0,72,1,1,0,1,1,1,1,0,1,2,0,2,78.45,5682.25,2.615,"(66, 72]",5648.400000000001,"(5500, 6000]"
8337-MSSXB,1,0,0,0,0,14,1,0,1,0,1,0,0,0,1,0,1,0,86.3,1180.95,2.8766666666666665,"(12, 18]",1208.2,"(1000, 1500]"
8337-UPOAQ,1,1,1,1,0,10,1,1,1,0,0,1,0,0,1,0,1,0,89.8,914.3,2.993333333333333,"(6, 12]",898.0,"(500, 1000]"
8338-QIUNR,0,1,0,1,1,72,1,1,0,1,0,1,1,0,0,2,1,3,66.5,4811.6,2.216666666666667,"(66, 72]",4788.0,"(4500, 5000]"
8344-WFMFH,0,1,0,0,1,9,1,0,0,0,1,0,0,0,0,0,1,0,50.1,484.05,1.6700000000000002,"(6, 12]",450.90000000000003,"(0, 500]"
8345-MVDYC,0,0,0,0,0,45,1,0,0,1,0,1,1,1,1,2,0,2,81.65,3618.7,2.7216666666666667,"(42, 48]",3674.2500000000005,"(3500, 4000]"
8347-GDTMP,0,0,0,1,0,64,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,19.45,1225.65,0.6483333333333333,"(60, 66]",1244.8,"(1000, 1500]"
8348-HFYIV,1,1,0,0,0,2,0,-1,0,0,0,1,0,1,1,0,1,0,49.25,90.35,1.6416666666666666,"(0, 6]",98.5,"(0, 500]"
8348-JLBUG,0,1,1,1,0,64,1,0,1,1,0,1,0,0,0,1,0,3,80.3,5017.7,2.6766666666666667,"(60, 66]",5139.2,"(5000, 5500]"
8350-NYMVI,0,0,0,0,0,39,0,-1,0,0,1,1,1,0,0,0,0,2,41.1,1597.05,1.37,"(36, 42]",1602.9,"(1500, 2000]"
8356-WUAOJ,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.0,45.0,1.5,"(0, 6]",45.0,"(0, 500]"
8357-EQXFO,1,0,0,0,0,7,1,0,1,0,0,1,0,1,1,0,1,0,95.35,660.9,3.1783333333333332,"(6, 12]",667.4499999999999,"(500, 1000]"
8361-LBRDI,0,0,0,0,0,58,1,1,-1,-1,-1,-1,-1,-1,-1,2,0,3,24.35,1423.85,0.8116666666666668,"(54, 60]",1412.3000000000002,"(1000, 1500]"
8361-LTMKD,1,1,1,1,0,4,1,1,1,0,0,0,0,0,0,0,1,1,74.4,306.6,2.48,"(0, 6]",297.6,"(0, 500]"
8364-TRMMK,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,50.65,151.3,1.6883333333333332,"(0, 6]",151.95,"(0, 500]"
8372-JUXUI,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,74.35,74.35,2.478333333333333,"(0, 6]",74.35,"(0, 500]"
8374-UULRV,0,1,0,0,0,72,1,1,0,1,1,0,1,1,1,2,0,3,86.05,6309.65,2.868333333333333,"(66, 72]",6195.599999999999,"(6000, 6500]"
8374-XGEJJ,1,1,1,1,0,43,1,1,1,0,1,0,0,1,1,0,1,0,101.0,4388.4,3.3666666666666667,"(42, 48]",4343.0,"(4000, 4500]"
8375-DKEBR,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.6,69.6,2.32,"(0, 6]",69.6,"(0, 500]"
8375-KVTHK,0,1,0,1,0,68,1,0,1,0,1,0,1,1,1,1,1,0,100.3,6754.35,3.3433333333333333,"(66, 72]",6820.4,"(6500, 7000]"
8378-LKJAF,0,1,0,1,1,38,1,1,1,0,0,1,0,1,1,0,1,3,101.15,3956.7,3.371666666666667,"(36, 42]",3843.7000000000003,"(3500, 4000]"
8380-MQINP,0,0,0,1,1,55,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,20.3,1079.05,0.6766666666666666,"(54, 60]",1116.5,"(1000, 1500]"
8380-PEFPE,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,71.65,71.65,2.3883333333333336,"(0, 6]",71.65,"(0, 500]"
8382-SHQEH,1,0,0,1,0,8,1,1,1,0,0,0,0,0,1,0,1,0,84.9,764.95,2.83,"(6, 12]",679.2,"(500, 1000]"
8383-SGHJU,0,0,0,0,0,33,1,1,0,1,0,0,1,0,0,1,0,0,59.4,1952.8,1.98,"(30, 36]",1960.2,"(1500, 2000]"
8384-FZBJK,0,0,0,1,1,57,1,1,1,0,1,0,0,1,1,0,1,0,100.6,5611.7,3.353333333333333,"(54, 60]",5734.2,"(5500, 6000]"
8387-MOJJT,1,0,0,1,1,42,1,0,1,0,0,0,0,1,0,0,1,3,77.95,3384.0,2.5983333333333336,"(36, 42]",3273.9,"(3000, 3500]"
8387-UGUSU,0,0,0,1,1,15,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,20.05,284.3,0.6683333333333333,"(12, 18]",300.75,"(0, 500]"
8388-DMKAE,0,0,0,0,0,8,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,20.25,174.65,0.675,"(6, 12]",162.0,"(0, 500]"
8388-FYNPZ,0,1,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,56.75,245.15,1.8916666666666666,"(0, 6]",227.0,"(0, 500]"
8390-FESFV,0,0,0,0,0,62,1,1,0,0,1,1,1,1,1,2,0,2,84.5,5193.2,2.816666666666667,"(60, 66]",5239.0,"(5000, 5500]"
8393-DLHGA,1,1,0,0,1,25,1,0,1,0,1,0,0,1,1,0,1,0,95.9,2448.75,3.1966666666666668,"(24, 30]",2397.5,"(2000, 2500]"
8393-JMVMB,0,1,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.45,19.45,0.6483333333333333,"(0, 6]",19.45,"(0, 500]"
8395-ETZKQ,0,1,1,1,1,68,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,2,19.5,1193.55,0.65,"(66, 72]",1326.0,"(1000, 1500]"
8397-MVTAZ,1,1,0,1,0,34,1,1,1,0,0,1,0,1,1,0,1,0,100.05,3480.0,3.335,"(30, 36]",3401.7,"(3000, 3500]"
8398-TBIYD,0,0,0,0,0,72,1,1,1,1,0,0,1,0,0,2,1,2,84.7,6185.15,2.8233333333333333,"(66, 72]",6098.400000000001,"(6000, 6500]"
8399-YNDCH,1,1,1,0,0,21,1,0,0,0,0,1,0,1,0,0,1,2,60.05,1236.15,2.0016666666666665,"(18, 24]",1261.05,"(1000, 1500]"
8400-WZICQ,0,0,0,1,1,55,1,0,0,1,1,0,0,0,0,0,0,0,55.7,3131.8,1.8566666666666667,"(54, 60]",3063.5,"(3000, 3500]"
8401-EMUWF,0,1,0,1,1,42,1,1,0,1,1,0,0,1,0,0,1,2,69.4,3058.3,2.3133333333333335,"(36, 42]",2914.8,"(2500, 3000]"
8402-EIVQS,0,1,0,1,0,67,1,0,1,1,1,0,0,1,1,1,1,3,100.9,6733.15,3.3633333333333337,"(66, 72]",6760.3,"(6500, 7000]"
8402-OOOHJ,0,0,0,0,0,41,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,1,20.65,835.15,0.6883333333333332,"(36, 42]",846.65,"(500, 1000]"
8404-FYDIB,0,1,0,0,0,26,1,1,1,1,1,0,0,0,0,0,1,3,86.65,2208.75,2.8883333333333336,"(24, 30]",2252.9,"(2000, 2500]"
8404-GFGCZ,0,1,0,1,0,4,1,1,0,0,0,1,0,1,0,0,0,0,65.6,250.1,2.1866666666666665,"(0, 6]",262.4,"(0, 500]"
8404-VIOMB,0,0,0,0,0,66,0,-1,0,1,1,1,1,1,1,2,1,2,62.5,4136.4,2.0833333333333335,"(60, 66]",4125.0,"(4000, 4500]"
8404-VLQFB,0,0,0,1,1,15,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,0,25.25,394.85,0.8416666666666667,"(12, 18]",378.75,"(0, 500]"
8405-IGQFX,0,0,0,0,0,63,1,0,1,0,0,1,1,1,0,1,1,3,90.05,5817.0,3.0016666666666665,"(60, 66]",5673.15,"(5500, 6000]"
8406-LNMHF,0,1,1,1,0,59,1,0,1,1,1,1,0,0,0,1,1,3,82.95,4903.15,2.765,"(54, 60]",4894.05,"(4500, 5000]"
8409-WQJUX,0,0,0,0,0,25,0,-1,0,0,0,1,1,1,1,1,0,0,54.2,1423.15,1.8066666666666669,"(24, 30]",1355.0,"(1000, 1500]"
8410-BGQXN,0,1,0,0,0,4,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1,19.4,93.4,0.6466666666666666,"(0, 6]",77.6,"(0, 500]"
8413-VONUO,1,1,0,0,0,2,1,0,1,0,1,0,0,1,1,0,0,0,95.65,167.3,3.1883333333333335,"(0, 6]",191.3,"(0, 500]"
8413-YNHNV,0,1,0,0,0,69,1,1,0,1,1,1,1,1,1,2,0,1,90.65,6322.1,3.021666666666667,"(66, 72]",6254.85,"(6000, 6500]"
8414-MYSHR,1,1,1,0,0,5,1,0,1,0,0,0,0,1,1,0,1,0,91.4,449.75,3.046666666666667,"(0, 6]",457.0,"(0, 500]"
8414-OOEEL,0,1,0,0,1,66,1,0,0,0,1,1,1,1,1,2,1,3,79.5,5196.1,2.65,"(60, 66]",5247.0,"(5000, 5500]"
8417-FMLZI,1,1,0,1,1,6,1,0,1,0,1,0,0,0,1,0,1,3,83.55,477.55,2.7849999999999997,"(0, 6]",501.29999999999995,"(500, 1000]"
8417-GSODA,0,1,0,1,1,28,1,1,1,0,0,0,0,1,1,1,0,2,92.2,2568.15,3.0733333333333333,"(24, 30]",2581.6,"(2500, 3000]"
8421-WZOOW,0,0,1,1,1,57,1,0,1,0,1,1,1,1,0,0,1,3,95.3,5567.45,3.1766666666666667,"(54, 60]",5432.099999999999,"(5000, 5500]"
8429-XIBUM,1,1,0,0,0,22,1,1,1,1,0,0,0,1,1,0,1,2,101.35,2317.1,3.378333333333333,"(18, 24]",2229.7,"(2000, 2500]"
8430-TWCBX,0,0,0,1,0,49,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,3,20.7,1032.05,0.69,"(48, 54]",1014.3,"(1000, 1500]"
8433-WPJTV,0,0,1,1,1,65,1,1,1,0,0,1,1,1,1,1,1,2,103.9,6767.1,3.4633333333333334,"(60, 66]",6753.5,"(6500, 7000]"
8433-WXGNA,1,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,75.7,189.2,2.5233333333333334,"(0, 6]",151.4,"(0, 500]"
8434-PNQZX,0,0,0,0,0,42,1,1,0,0,0,1,1,1,1,2,1,3,78.45,3373.4,2.615,"(36, 42]",3294.9,"(3000, 3500]"
8434-VGEQQ,0,1,0,1,1,61,1,0,-1,-1,-1,-1,-1,-1,-1,2,0,3,20.55,1305.95,0.685,"(60, 66]",1253.55,"(1000, 1500]"
8436-BJUMM,1,1,0,1,1,26,1,1,1,0,0,0,0,1,0,0,1,0,83.75,2070.6,2.7916666666666665,"(24, 30]",2177.5,"(2000, 2500]"
8439-LTUGF,0,1,0,0,0,10,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,3,20.0,198.6,0.6666666666666666,"(6, 12]",200.0,"(0, 500]"
8441-SHIPE,0,0,0,0,0,67,1,1,-1,-1,-1,-1,-1,-1,-1,2,1,2,25.6,1790.35,0.8533333333333334,"(66, 72]",1715.2,"(1500, 2000]"
8443-WVPSS,1,1,0,1,0,10,1,0,1,0,1,0,1,1,1,0,1,0,99.85,990.9,3.328333333333333,"(6, 12]",998.5,"(500, 1000]"
8443-ZRDBZ,1,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,76.05,318.9,2.5349999999999997,"(0, 6]",304.2,"(0, 500]"
